Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
MEMO002	NEMO09	360844	11344725	0.0308267	0.0908577	4806	0.0133188
MEMO002	NEMO10	437121	12755296	0.0331343	0.0886012	5841	0.0133624
MEMO002	NEMO11	455717	9998322	0.0435924	0.0800772	1110	0.00243572
MEMO002	NEMO12	472600	14038020	0.0325692	0.0891384	6772	0.0143292
MEMO002	NEMO13	2559567	32934840	0.0721118	0.0647103	10534	0.00411554
MEMO002	NEMO14	2210273	25363152	0.0801595	0.0615386	8949	0.00404882
MEMO002	NEMO15	2315204	32208580	0.0670611	0.0669004	9940	0.00429336
MEMO002	NEMO16	2644181	43810136	0.05692	0.0718813	12289	0.00464756
MEMO002	NEMO17	546225	16230448	0.0325586	0.0891486	7986	0.0146203
MEMO002	NEMO18	1974205	22505430	0.0806468	0.0613577	7511	0.00380457
MEMO002	NEMO19	1850618	19325008	0.0873938	0.0589667	6728	0.00363554
MEMO002	NEMO20	1940860	27163460	0.0666863	0.0670698	7615	0.00392352
MEMO002	NEMO21	2256404	34861612	0.06079	0.0698773	9591	0.00425057
MEMO002	NEMO22	1543789	15484838	0.0906584	0.0578803	5087	0.00329514
MEMO002	NEMO23	2415582	34596792	0.0652642	0.0677222	10625	0.00439853
MEMO002	NEMO24	632600	20757828	0.029574	0.0921567	9794	0.0154821
MEMO002	NEMO25	1115191	13678577	0.0753825	0.0633777	3844	0.00344694
MEMO002	NEMO26	617869	19257484	0.0310872	0.0905944	9598	0.015534
MEMO002	NEMO27	1434674	15927104	0.082634	0.0606317	5181	0.00361127
MEMO002	NEMO28	1515815	16232068	0.0854082	0.0596491	5312	0.00350439
MEMO002	NEMO29	2109194	24558660	0.0790913	0.0619395	8718	0.00413333
MEMO002	NEMO30	1636254	15921867	0.0931907	0.0570665	5571	0.00340473
MEMO002	NEMO31	1660663	25158776	0.0619201	0.0693175	6185	0.00372442
MEMO002	NEMO32	2185358	30164702	0.0675534	0.0666793	9067	0.00414898
MEMO002	NEMO33	2091816	27506560	0.0706733	0.065317	8603	0.00411269
MEMO002	NEMO34	1642463	17560974	0.0855296	0.0596069	5893	0.0035879
MEMO002	NEMO35	2157247	27113984	0.0736985	0.0640559	8983	0.0041641
MEMO002	NEMO36	1362169	20709856	0.0617147	0.0694184	4975	0.00365226
MEMO002	NEMO37	1385219	16092810	0.0792549	0.0618777	4577	0.00330417
MEMO002	NEMO38	973755	10995094	0.0813574	0.0610959	2572	0.00264132
MEMO002	NEMO40	1433174	16126557	0.0816171	0.0610009	4597	0.00320757
MEMO002	NEMO41	1106310	10925474	0.091949	0.0574625	3005	0.00271624
MEMO002	NEMO42	1612160	15403794	0.094744	0.056579	5364	0.00332721
MEMO002	NEMO43	1356396	15316568	0.081353	0.0610975	4177	0.00307948
MEMO002	NEMO44	2110612	24919744	0.078083	0.0623232	8558	0.00405475
MEMO002	NEMO45	1421117	15312725	0.0849247	0.0598179	4336	0.00305112
MEMO002	NEMO46	2314197	31218036	0.0690141	0.0660334	9865	0.00426282
MEMO002	NEMO47	1557165	14845155	0.0949357	0.0565195	5059	0.00324885
MEMO002	NEMO48	2116364	25430208	0.0768286	0.0628081	8247	0.00389678
MEMO002	NEMO49	1758641	17483600	0.0913948	0.0576412	5899	0.00335429
MEMO002	NEMO50	1602481	16706035	0.0875265	0.0589217	5524	0.00344715
MEMO002	NEMO51	1752355	19117876	0.0839643	0.0601562	6475	0.00369503
MEMO002	NEMO52	1885354	21724272	0.0798553	0.0616522	7175	0.00380565
MEMO002	NEMO53	2472546	36666408	0.0631735	0.0687091	10961	0.00443308
MEMO002	NEMO54	2735075	41362676	0.062023	0.069267	13004	0.00475453
MEMO003	MEMO004	342388	9637874	0.0343065	0.0875163	2007	0.00586177
MEMO003	MEMO005	1939950	16732768	0.103892	0.0538741	5814	0.00299698
MEMO003	MEMO006	1983170	16388035	0.10795	0.0527565	5813	0.00293117
MEMO003	MEMO007	2141652	18522848	0.103639	0.0539453	7025	0.00328018
MEMO003	MEMO008	1383127	11775853	0.105109	0.053534	3529	0.00255146
MEMO003	MEMO010	1669646	13706449	0.108587	0.0525852	4820	0.00288684
MEMO003	MEMO011	4035	15184114	0.000265668	0.243238	86	0.0213135
MEMO003	MEMO012	2072814	16733989	0.110216	0.0521522	6418	0.00309627
MEMO003	MEMO013	1635627	12247784	0.117812	0.0502224	4061	0.00248284
MEMO003	MEMO014	1768407	13211023	0.118056	0.0501627	4650	0.00262949
MEMO003	MEMO015	1116523	9943418	0.100952	0.0547141	1995	0.0017868
MEMO003	MEMO016	1457464	15609954	0.0853945	0.0596539	4939	0.00338876
MEMO003	MEMO017	1923076	16873224	0.102311	0.0543225	6328	0.00329056
MEMO003	MEMO018	640207	13546500	0.0451272	0.0790084	7086	0.0110683
MEMO003	MEMO019	2215555	18268852	0.108158	0.0527004	6960	0.00314143
MEMO003	MEMO021	502989	14692829	0.0331005	0.088633	7024	0.0139645
MEMO003	MEMO022	1656072	13288176	0.110817	0.0519944	4278	0.00258322
MEMO003	MEMO023	673949	16228253	0.0398734	0.0828386	8664	0.0128556
MEMO003	MEMO024	1814488	15189217	0.106711	0.0530927	4794	0.00264207
MEMO003	MEMO025	1724225	18062624	0.0871399	0.059053	5220	0.00302745
MEMO003	MEMO026	1823290	16216676	0.101069	0.0546801	5373	0.00294687
MEMO003	MEMO027	2226464	20923700	0.0961749	0.0561376	7468	0.0033542
MEMO003	MEMO028	581701	15400458	0.0363969	0.0856734	8015	0.0137786
MEMO003	MEMO029	2230683	21767144	0.0929535	0.0571417	7588	0.00340165
MEMO003	MEMO030	2272575	24754706	0.0840845	0.0601136	8603	0.00378557
MEMO003	MEMO031	1623519	13980835	0.104043	0.0538318	4249	0.00261715
MEMO003	MEMO032	1923985	17184440	0.100688	0.0547909	6430	0.00334202
MEMO003	MEMO033	1195514	13021129	0.0840926	0.0601108	3253	0.00272101
MEMO003	MEMO034	1420081	11874076	0.10682	0.053063	3474	0.00244634
MEMO003	MEMO035	1979976	17072618	0.103922	0.0538658	6509	0.00328741
MEMO003	MEMO036	2001608	18642516	0.0969578	0.0558991	6589	0.00329185
MEMO003	MEMO037	1202275	10693503	0.101067	0.0546807	2438	0.00202782
MEMO003	MEMO038	1595796	12777555	0.111025	0.05194	4155	0.00260372
MEMO003	MEMO039	1821694	15307959	0.106347	0.0531923	5946	0.003264
MEMO003	MEMO040	2055505	19043288	0.0974229	0.0557584	7036	0.003423
MEMO003	MEMO041	1431953	12231549	0.104801	0.0536196	3455	0.00241279
MEMO003	MEMO042	626173	16822128	0.0358873	0.0861123	9252	0.0147755
MEMO003	MEMO043	1872415	16401755	0.102462	0.0542793	5843	0.00312057
MEMO003	MEMO044	1625086	15334225	0.0958226	0.0562456	5884	0.00362073
MEMO003	MEMO045	1949073	17481976	0.100307	0.054902	7413	0.00380335
MEMO003	MEMO047	1792429	16678600	0.09704	0.0558742	6588	0.00367546
MEMO003	MEMO048	1627487	15278843	0.096265	0.0561101	5086	0.00312506
MEMO003	MEMO049	1733074	13304415	0.11525	0.0508575	4467	0.0025775
MEMO003	MEMO050	2011014	19491220	0.0935258	0.0569606	7103	0.00353205
MEMO003	MEMO051	2023739	18365484	0.0992553	0.0552111	7799	0.00385376
MEMO003	MEMO052	1971699	17163728	0.103039	0.0541151	6432	0.00326216
MEMO003	MEMO053	1276556	11445031	0.100346	0.0548907	2686	0.0021041
MEMO003	MEMO054	1496579	13117987	0.102403	0.0542962	3506	0.00234268
MEMO003	MEMO055	1607658	13668739	0.105238	0.0534982	4192	0.00260752
MEMO003	MEMO056	1498499	14375977	0.0943968	0.0566872	4766	0.00318052
MEMO003	MEMO057	1730887	16595034	0.0944502	0.0566706	6055	0.00349821
MEMO003	MEMO058	1768030	15169122	0.104388	0.0537351	5991	0.00338852
MEMO003	MEMO059	1924015	16777948	0.102878	0.054161	5875	0.00305351
MEMO003	MEMO060	1844100	15465218	0.106538	0.0531401	6263	0.00339624
MEMO003	MEMO061	1809580	14852451	0.108605	0.0525804	5789	0.00319908
MEMO003	MEMO062	1723605	13471092	0.113435	0.0513171	5131	0.0029769
MEMO003	MEMO063	2100188	18186586	0.103525	0.0539776	7570	0.00360444
MEMO003	MEMO064	1949334	17795980	0.0987239	0.0553687	7198	0.00369254
MEMO003	MEMO065	1912188	15736621	0.108347	0.0526497	6321	0.00330564
MEMO003	MEMO066	1802175	15589157	0.103625	0.0539494	6345	0.00352075
MEMO003	MEMO067	1933112	16995412	0.102127	0.0543753	6988	0.0036149
MEMO003	MEMO068	1816664	15551251	0.104599	0.0536761	6297	0.00346624
MEMO003	MEMO069	1401687	12527990	0.100626	0.0548089	4400	0.00313907
MEMO003	MEMO070	1800391	17022100	0.095651	0.0562984	6431	0.003572
MEMO003	MEMO071	1969654	17581836	0.100742	0.0547752	6453	0.00327621
MEMO003	MEMO072	1940206	17412132	0.100257	0.0549166	7200	0.00371095
MEMO003	MEMO073	1889230	17981232	0.0950773	0.0564756	6780	0.00358876
MEMO003	MEMO074	2133519	21920692	0.0886963	0.0585281	8681	0.00406886
MEMO003	MEMO075	2322496	25437446	0.0836636	0.060263	10325	0.00444565
MEMO003	MEMO077	1557746	14895040	0.0946798	0.056599	5604	0.00359751
MEMO003	MEMO078	1913378	16476891	0.104043	0.0538317	5783	0.0030224
MEMO003	MEMO079	1857896	15448318	0.107354	0.0529177	6017	0.00323861
MEMO003	MEMO080	1600820	13112508	0.108801	0.052528	4027	0.00251559
MEMO003	MEMO081	841706	18439596	0.043654	0.0800336	9981	0.0118581
MEMO003	MEMO082	2336102	22764396	0.0930699	0.0571047	8453	0.00361842
MEMO003	MEMO083	2044422	20044560	0.0925539	0.0572689	8096	0.00396004
MEMO003	MEMO084	1661628	16007595	0.0940408	0.0567986	6176	0.00371684
MEMO003	MEMO085	1914451	18660440	0.0930479	0.0571117	6488	0.00338896
MEMO003	MEMO086	1349749	11293379	0.106758	0.0530801	3104	0.00229969
MEMO003	MEMO087	2842717	30574570	0.0850673	0.059768	10654	0.00374782
MEMO003	MEMO088	2238874	34783260	0.0604739	0.0700359	12321	0.00550321
MEMO003	MEMO089	2889021	37979160	0.0706912	0.0653094	12620	0.00436826
MEMO003	MEMO090	1798842	16345016	0.0991433	0.0552443	6782	0.0037702
MEMO003	MEMO091	1597615	12882644	0.110331	0.0521221	4865	0.00304516
MEMO003	MEMO092	1991122	17283300	0.103304	0.0540401	7175	0.0036035
MEMO003	MEMO093	1636476	14189315	0.103406	0.0540113	4346	0.00265571
MEMO003	MEMO094	1736893	16018626	0.0978227	0.0556381	6242	0.00359377
MEMO003	MEMO095	2135213	20394604	0.0947728	0.0565701	7697	0.00360479
MEMO003	MEMO096	1913009	19599754	0.0889244	0.058452	7994	0.00417876
MEMO003	MEMO097	1918442	17764136	0.097469	0.0557445	5899	0.00307489
MEMO003	MEMO098	1696072	18083642	0.0857481	0.0595311	6601	0.00389193
MEMO003	MEMO099	1859530	17619936	0.095461	0.0563569	7240	0.00389346
MEMO003	MEMO100	1971243	16968418	0.10408	0.0538213	6809	0.00345417
MEMO003	MEMO101	1561629	13553420	0.103316	0.0540366	4918	0.00314928
MEMO003	MEMO102	56336	14219077	0.00394637	0.156315	434	0.00770378
MEMO003	MEMO103	1791971	15529078	0.103456	0.053997	5744	0.00320541
MEMO003	MEMO104	1978204	16047938	0.109741	0.0522778	6321	0.00319532
MEMO003	MEMO105	1855128	14717222	0.111941	0.0517014	5292	0.00285263
MEMO003	MEMO106	1623244	12487661	0.115035	0.0509116	4269	0.00262992
MEMO003	MEMO107	678823	15049503	0.0431593	0.080386	7803	0.0114949
MEMO003	MEMO108	1671094	15660840	0.0964171	0.0560636	4436	0.00265455
MEMO003	MEMO109	2005380	17419398	0.103238	0.0540587	6251	0.00311712
MEMO003	MEMO110	2046802	20847740	0.0894013	0.0582936	8399	0.00410347
MEMO003	MEMO111	9681	24065394	0.000402117	0.229872	121	0.0124987
MEMO003	MEMO112	14347	27486040	0.000521702	0.221477	169	0.0117795
MEMO003	MEMO113	7148	23200856	0.000307997	0.23847	90	0.0125909
MEMO003	MEMO115	85913	18598796	0.00459804	0.151405	652	0.00758907
MEMO003	MEMO116	87271	19146508	0.00453738	0.151832	678	0.0077689
MEMO003	MEMO117	81050	17006554	0.0047432	0.150407	638	0.00787168
MEMO003	MEMO118	89328	14916590	0.00595285	0.143118	631	0.00706385
MEMO003	MEMO119	1103989	10368227	0.0962315	0.0561203	2002	0.00181342
MEMO003	MEMO120	2048931	16508216	0.110412	0.0521007	6405	0.00312602
MEMO003	MEMO121	2104708	17287946	0.108531	0.0526002	5982	0.0028422
MEMO003	MEMO122	2084720	18366876	0.101934	0.0544305	6915	0.00331699
MEMO003	MEMO123	2224457	20384504	0.0983883	0.0554687	7518	0.0033797
MEMO003	MEMO124	1778582	15194121	0.104791	0.0536225	5855	0.00329195
MEMO003	MEMO125	2110035	17141608	0.109603	0.0523144	6474	0.0030682
MEMO003	MEMO126	2030506	16639611	0.108757	0.0525397	6051	0.00298005
MEMO003	MEMO127	1997849	19350204	0.0935846	0.056942	6256	0.00313137
MEMO003	MEMO128	1877770	15558656	0.107692	0.0528261	5310	0.00282782
MEMO003	MEMO129	1700444	14700986	0.103677	0.0539348	4272	0.00251229
MEMO003	MEMO130	1871279	15709541	0.106439	0.0531673	5281	0.00282213
MEMO003	MEMO131	1060449	10595827	0.0909767	0.0577767	2359	0.00222453
MEMO003	MEMO132	816039	19806240	0.0395707	0.083075	10350	0.0126832
MEMO003	MEMO133	2551644	27518472	0.0848565	0.0598418	9324	0.00365411
MEMO003	MEMO134	1899160	18157504	0.0946897	0.0565959	5823	0.00306609
MEMO003	MEMO135	1906211	16075125	0.106011	0.0532848	6212	0.00325882
MEMO003	MEMO136	2017055	17653196	0.102543	0.0542562	6787	0.00336481
MEMO003	MEMO137	1932830	16811004	0.103118	0.0540927	6490	0.00335777
MEMO003	MEMO138	2066832	17892396	0.103553	0.0539697	6974	0.00337425
MEMO003	MEMO139	1797112	13703018	0.115942	0.0506845	4741	0.00263812
MEMO003	MEMO140	1795814	15024841	0.106762	0.0530787	5882	0.00327539
MEMO003	MEMO141	1889318	16631958	0.102008	0.0544094	5588	0.00295768
MEMO003	MEMO142	2030989	16872546	0.10744	0.0528945	6153	0.00302956
MEMO003	MEMO143	2069534	17884848	0.103713	0.0539245	6266	0.00302773
MEMO003	MEMO144	2129910	17811078	0.106811	0.0530656	7016	0.00329404
MEMO003	MEMO145	2050875	17361528	0.105648	0.0533848	6697	0.00326544
MEMO003	MEMO146	1793068	14792285	0.108112	0.052713	5314	0.00296364
MEMO003	MEMO147	2063620	20350548	0.0920677	0.0574244	8314	0.00402884
MEMO003	MEMO148	1857899	17477462	0.0960881	0.0561642	7301	0.00392971
MEMO003	MEMO149	1688263	16291960	0.0938955	0.0568442	5841	0.00345977
MEMO003	NEMO01	1703620	13842133	0.109587	0.0523185	5049	0.00296369
MEMO003	NEMO02	1056497	10161233	0.094181	0.0567547	2324	0.00219972
MEMO003	NEMO03	2351314	22652328	0.0940389	0.0567992	8107	0.00344786
MEMO003	NEMO04	1125728	10355147	0.0980525	0.0555691	2534	0.00225099
MEMO003	NEMO05	1071660	10101131	0.0959169	0.0562167	2491	0.00232443
MEMO003	NEMO06	2259112	19436008	0.10413	0.0538073	7524	0.00333051
MEMO003	NEMO07	1705291	14726746	0.103778	0.0539061	5299	0.00310739
MEMO003	NEMO08	2488565	23554872	0.0955544	0.0563282	8900	0.00357636
MEMO003	NEMO09	476599	11319897	0.0404017	0.0824304	4960	0.0104071
MEMO003	NEMO10	570103	12696014	0.0429744	0.0805187	6152	0.010791
MEMO003	NEMO11	715407	9685624	0.0687823	0.0661349	1323	0.0018493
MEMO003	NEMO12	601295	13987312	0.0412168	0.0818114	6941	0.0115434
MEMO003	NEMO13	2895316	32470024	0.0818687	0.0609091	11055	0.00381824
MEMO003	NEMO14	2528513	24933356	0.0920736	0.0574225	9230	0.00365037
MEMO003	NEMO15	2895486	31254700	0.0847868	0.0598662	10851	0.00374756
MEMO003	NEMO16	3171373	42962436	0.0687429	0.0661522	13782	0.00434575
MEMO003	NEMO17	721690	16086200	0.0429376	0.0805452	8488	0.0117613
MEMO003	NEMO18	2369347	21921828	0.0975394	0.0557233	8418	0.00355288
MEMO003	NEMO19	2061741	19109444	0.0973843	0.0557701	7213	0.0034985
MEMO003	NEMO20	2195853	26860156	0.0755731	0.063302	8419	0.00383405
MEMO003	NEMO21	2786401	34008300	0.0757283	0.0632404	10727	0.00384977
MEMO003	NEMO22	1827778	15123542	0.107825	0.0527902	5427	0.00296918
MEMO003	NEMO23	2934608	33765420	0.079962	0.0616123	11760	0.00400735
MEMO003	NEMO24	725040	20779628	0.0337155	0.0880584	10276	0.014173
MEMO003	NEMO25	1448492	13218657	0.0987576	0.0553587	4187	0.00289059
MEMO003	NEMO26	806053	19087800	0.0405177	0.0823415	9825	0.012189
MEMO003	NEMO27	1826190	15350754	0.106316	0.0532008	5552	0.00304021
MEMO003	NEMO28	1893265	15683850	0.107712	0.0528208	5673	0.00299641
MEMO003	NEMO29	2514310	23955112	0.0949892	0.0565029	9167	0.00364593
MEMO003	NEMO30	1820738	15759581	0.103567	0.0539658	5838	0.00320639
MEMO003	NEMO31	1910680	24865424	0.0713577	0.0650268	6868	0.00359453
MEMO003	NEMO32	2654667	29432766	0.0827323	0.0605963	9978	0.00375866
MEMO003	NEMO33	2583618	26729640	0.0881382	0.0587152	9492	0.00367392
MEMO003	NEMO34	2038567	16975448	0.107214	0.0529558	6452	0.00316497
MEMO003	NEMO35	2518838	26597484	0.0865095	0.0592685	9500	0.00377158
MEMO003	NEMO36	1473427	20694020	0.066468	0.067169	5092	0.00345589
MEMO003	NEMO37	1840690	15388550	0.106835	0.0530589	5136	0.00279026
MEMO003	NEMO38	1236985	10675316	0.103841	0.0538885	2773	0.00224174
MEMO003	NEMO40	1885707	15428173	0.108913	0.052498	5070	0.00268865
MEMO003	NEMO41	1236546	10871684	0.102124	0.054376	3065	0.00247868
MEMO003	NEMO42	1806559	15221678	0.106092	0.0532624	5534	0.00306328
MEMO003	NEMO43	1644124	14947794	0.0990919	0.0552595	4637	0.00282035
MEMO003	NEMO44	2464871	24417908	0.0916896	0.057546	8838	0.00358558
MEMO003	NEMO45	1754352	14852937	0.105637	0.0533876	4860	0.00277025
MEMO003	NEMO46	2654248	30744616	0.0794712	0.0617963	10224	0.00385194
MEMO003	NEMO47	1645756	14874655	0.0996196	0.0551037	5687	0.00345555
MEMO003	NEMO48	2504611	24860396	0.091526	0.0575988	9200	0.00367323
MEMO003	NEMO49	1941113	17325338	0.100751	0.0547726	6176	0.00318168
MEMO003	NEMO50	1802937	16511805	0.0984418	0.0554527	5796	0.00321475
MEMO003	NEMO51	2070888	18687492	0.0997615	0.0550619	6711	0.00324064
MEMO003	NEMO52	2261119	21179424	0.0964619	0.05605	7855	0.00347394
MEMO003	NEMO53	2878352	36061476	0.0739179	0.0639666	11833	0.00411103
MEMO003	NEMO54	3056618	40926272	0.0694956	0.0658236	13381	0.00437771
MEMO004	MEMO005	308883	12758950	0.0236369	0.0991987	2079	0.0067307
MEMO004	MEMO006	294928	12528567	0.022999	0.100061	2241	0.00759846
MEMO004	MEMO007	294747	14980707	0.0192955	0.105608	2233	0.00757599
MEMO004	MEMO008	474992	6356171	0.0695331	0.0658073	1918	0.00403796
MEMO004	MEMO010	222003	9365783	0.0231548	0.0998483	1735	0.00781521
MEMO004	MEMO011	9539	7937154	0.00120037	0.194619	165	0.0172974
MEMO004	MEMO012	315426	13012813	0.023666	0.09916	2049	0.00649598
MEMO004	MEMO013	474793	7333500	0.0608062	0.0698692	1955	0.00411758
MEMO004	MEMO014	474901	8562083	0.0525508	0.074324	2043	0.00430195
MEMO004	MEMO015	525322	3889868	0.118981	0.0499376	1640	0.00312189
MEMO004	MEMO016	219245	10850440	0.0198059	0.104782	1724	0.00786335
MEMO004	MEMO017	198444	13086537	0.0149375	0.113728	2071	0.0104362
MEMO004	MEMO018	581745	6427472	0.0829971	0.0605011	677	0.00116374
MEMO004	MEMO019	464572	14534866	0.0309726	0.0907099	2427	0.00522416
MEMO004	MEMO021	340407	7782041	0.0419094	0.0812953	701	0.0020593
MEMO004	MEMO022	501919	8360530	0.0566343	0.0720349	1992	0.00396877
MEMO004	MEMO023	449244	9441711	0.0454197	0.0788091	693	0.00154259
MEMO004	MEMO024	298866	10984509	0.0264873	0.0956157	1843	0.00616664
MEMO004	MEMO025	256210	13762702	0.018276	0.107327	2152	0.00839936
MEMO004	MEMO026	383895	11859514	0.0313552	0.0903258	2132	0.0055536
MEMO004	MEMO027	253486	17633704	0.0141714	0.115402	2477	0.00977174
MEMO004	MEMO028	356267	8615374	0.0397104	0.0829658	691	0.00193956
MEMO004	MEMO029	224208	18544142	0.0119461	0.120841	2390	0.0106597
MEMO004	MEMO030	229311	21605282	0.0105022	0.124951	2479	0.0108106
MEMO004	MEMO031	249615	9492691	0.0256218	0.0966602	1861	0.00745548
MEMO004	MEMO032	195306	13405847	0.0143595	0.114982	2001	0.0102455
MEMO004	MEMO033	137311	7901583	0.0170808	0.109471	1530	0.0111426
MEMO004	MEMO034	150096	7178094	0.020482	0.103721	1603	0.0106798
MEMO004	MEMO035	218911	13358796	0.0161228	0.111302	2085	0.00952442
MEMO004	MEMO036	265987	14877805	0.0175641	0.108586	2197	0.0082598
MEMO004	MEMO037	291440	5279221	0.052317	0.0744607	1546	0.00530469
MEMO004	MEMO038	370516	7992163	0.0443059	0.0795756	1885	0.0050875
MEMO004	MEMO039	353089	11009217	0.0310755	0.0906062	2031	0.00575209
MEMO004	MEMO040	197954	15522438	0.0125922	0.119163	2112	0.0106691
MEMO004	MEMO041	258349	7342805	0.0339881	0.0878071	1551	0.00600351
MEMO004	MEMO042	357477	10123567	0.034107	0.0876982	684	0.00191341
MEMO004	MEMO043	171562	12567509	0.0134674	0.117023	1982	0.0115527
MEMO004	MEMO044	164556	11019333	0.0147137	0.114208	1826	0.0110965
MEMO004	MEMO045	177037	13790096	0.0126753	0.118953	2137	0.0120709
MEMO004	MEMO047	262931	12501644	0.0205985	0.103541	2021	0.00768643
MEMO004	MEMO048	236382	10825101	0.0213698	0.10238	1787	0.0075598
MEMO004	MEMO049	430401	8673809	0.0472749	0.0775748	2025	0.00470491
MEMO004	MEMO050	511885	15253527	0.0324689	0.0892348	2284	0.00446194
MEMO004	MEMO051	318953	14539103	0.0214667	0.102237	2184	0.0068474
MEMO004	MEMO052	168088	13534997	0.0122664	0.119998	2012	0.0119699
MEMO004	MEMO053	478624	5804943	0.0761707	0.0630658	1833	0.00382973
MEMO004	MEMO054	492191	7890811	0.058713	0.0709355	2007	0.00407769
MEMO004	MEMO055	491892	8664319	0.0537222	0.0736487	2023	0.00411269
MEMO004	MEMO056	142984	9851055	0.0143069	0.115099	1577	0.0110292
MEMO004	MEMO057	167177	12486502	0.0132117	0.117633	1949	0.0116583
MEMO004	MEMO058	323975	10821280	0.0290684	0.0926971	1988	0.00613628
MEMO004	MEMO059	267558	12854909	0.0203893	0.103864	2152	0.00804312
MEMO004	MEMO060	289897	11337672	0.0249319	0.097519	2169	0.00748197
MEMO004	MEMO061	386339	10462981	0.0356095	0.0863544	1993	0.00515868
MEMO004	MEMO062	479689	8722972	0.052125	0.0745734	2133	0.00444663
MEMO004	MEMO063	338280	14474450	0.0228371	0.100284	2271	0.00671337
MEMO004	MEMO064	296575	13865546	0.0209414	0.103019	2272	0.00766079
MEMO004	MEMO065	365648	11593749	0.0305741	0.0911152	2106	0.00575964
MEMO004	MEMO066	367145	11223265	0.0316766	0.0900069	2124	0.00578518
MEMO004	MEMO067	380114	12865455	0.0286974	0.0930998	2132	0.00560884
MEMO004	MEMO068	279522	11389583	0.023954	0.0987788	2036	0.00728386
MEMO004	MEMO069	427721	7239970	0.0557822	0.0724979	1785	0.00417328
MEMO004	MEMO070	387799	12611333	0.0298327	0.0918839	2110	0.00544096
MEMO004	MEMO071	405621	13473949	0.0292243	0.0925294	2140	0.00527586
MEMO004	MEMO072	247157	13562278	0.0178977	0.10799	2027	0.00820126
MEMO004	MEMO073	192445	14138851	0.0134283	0.117116	1871	0.00972226
MEMO004	MEMO074	194637	18562504	0.0103767	0.125335	2198	0.0112928
MEMO004	MEMO075	204293	22437900	0.00902267	0.129802	2314	0.0113269
MEMO004	MEMO077	251685	10271210	0.0239178	0.0988264	1885	0.00748952
